date,value,category,topic
2022-02-03,41.0,Military,Navy
2022-02-04,40.0,Military,Navy
2022-02-05,44.0,Military,Navy
2022-02-06,46.0,Military,Navy
2022-02-07,44.0,Military,Navy
2022-02-08,42.0,Military,Navy
2022-02-09,41.0,Military,Navy
2022-02-10,34.0,Military,Navy
2022-02-11,40.0,Military,Navy
2022-02-12,44.0,Military,Navy
2022-02-13,40.0,Military,Navy
2022-02-14,36.0,Military,Navy
2022-02-15,39.0,Military,Navy
2022-02-16,40.0,Military,Navy
2022-02-17,41.0,Military,Navy
2022-02-18,41.0,Military,Navy
2022-02-19,46.0,Military,Navy
2022-02-20,45.0,Military,Navy
2022-02-21,41.0,Military,Navy
2022-02-22,42.0,Military,Navy
2022-02-23,42.0,Military,Navy
2022-02-24,44.0,Military,Navy
2022-02-25,46.0,Military,Navy
2022-02-26,50.0,Military,Navy
2022-02-27,49.0,Military,Navy
2022-02-28,46.0,Military,Navy
2022-03-01,48.0,Military,Navy
2022-03-02,45.0,Military,Navy
2022-03-03,47.0,Military,Navy
2022-03-04,45.0,Military,Navy
2022-03-05,48.0,Military,Navy
2022-03-06,52.0,Military,Navy
2022-03-07,47.0,Military,Navy
2022-03-08,44.0,Military,Navy
2022-03-09,43.0,Military,Navy
2022-03-10,43.0,Military,Navy
2022-03-11,45.0,Military,Navy
2022-03-12,47.0,Military,Navy
2022-03-13,44.0,Military,Navy
2022-03-14,44.0,Military,Navy
2022-03-15,44.0,Military,Navy
2022-03-16,45.0,Military,Navy
2022-03-17,44.0,Military,Navy
2022-03-18,45.0,Military,Navy
2022-03-19,47.0,Military,Navy
2022-03-20,47.0,Military,Navy
2022-03-21,45.0,Military,Navy
2022-03-22,45.0,Military,Navy
2022-03-23,44.0,Military,Navy
2022-03-24,46.0,Military,Navy
2022-03-25,43.0,Military,Navy
2022-03-26,49.0,Military,Navy
2022-03-27,48.0,Military,Navy
2022-03-28,42.0,Military,Navy
2022-03-29,45.0,Military,Navy
2022-03-30,45.0,Military,Navy
2022-03-31,46.0,Military,Navy
2022-04-01,48.0,Military,Navy
2022-04-02,51.0,Military,Navy
2022-04-03,54.0,Military,Navy
2022-04-04,50.0,Military,Navy
2022-04-05,47.0,Military,Navy
2022-04-06,45.0,Military,Navy
2022-04-07,44.0,Military,Navy
2022-04-08,43.0,Military,Navy
2022-04-09,45.0,Military,Navy
2022-04-10,47.0,Military,Navy
2022-04-11,41.0,Military,Navy
2022-04-12,43.0,Military,Navy
2022-04-13,45.0,Military,Navy
2022-04-14,48.0,Military,Navy
2022-04-15,50.0,Military,Navy
2022-04-16,47.0,Military,Navy
2022-04-17,44.0,Military,Navy
2022-04-18,46.0,Military,Navy
2022-04-19,46.0,Military,Navy
2022-04-20,44.0,Military,Navy
2022-04-21,45.0,Military,Navy
2022-04-22,44.0,Military,Navy
2022-04-23,48.0,Military,Navy
2022-04-24,48.0,Military,Navy
2022-04-25,45.0,Military,Navy
2022-04-26,46.0,Military,Navy
2022-04-27,45.0,Military,Navy
2022-04-28,44.0,Military,Navy
2022-04-29,45.0,Military,Navy
2022-04-30,52.0,Military,Navy
2022-05-01,50.0,Military,Navy
2022-05-02,47.0,Military,Navy
2022-05-03,45.0,Military,Navy
2022-05-04,43.0,Military,Navy
2022-05-05,42.0,Military,Navy
2022-05-06,45.0,Military,Navy
2022-05-07,46.0,Military,Navy
2022-05-08,42.0,Military,Navy
2022-05-09,45.0,Military,Navy
2022-05-10,44.0,Military,Navy
2022-05-11,47.0,Military,Navy
2022-05-12,48.0,Military,Navy
2022-05-13,48.0,Military,Navy
2022-05-14,48.0,Military,Navy
2022-05-15,52.0,Military,Navy
2022-05-16,47.0,Military,Navy
2022-05-17,47.0,Military,Navy
2022-05-18,45.0,Military,Navy
2022-05-19,46.0,Military,Navy
2022-05-20,47.0,Military,Navy
2022-05-21,49.0,Military,Navy
2022-05-22,48.0,Military,Navy
2022-05-23,45.0,Military,Navy
2022-05-24,45.0,Military,Navy
2022-05-25,44.0,Military,Navy
2022-05-26,45.0,Military,Navy
2022-05-27,46.0,Military,Navy
2022-05-28,48.0,Military,Navy
2022-05-29,50.0,Military,Navy
2022-05-30,49.0,Military,Navy
2022-05-31,49.0,Military,Navy
2022-06-01,47.0,Military,Navy
2022-06-02,49.0,Military,Navy
2022-06-03,46.0,Military,Navy
2022-06-04,51.0,Military,Navy
2022-06-05,52.0,Military,Navy
2022-06-06,48.0,Military,Navy
2022-06-07,48.0,Military,Navy
2022-06-08,46.0,Military,Navy
2022-06-09,47.0,Military,Navy
2022-06-10,49.0,Military,Navy
2022-06-11,49.0,Military,Navy
2022-06-12,52.0,Military,Navy
2022-06-13,48.0,Military,Navy
2022-06-14,47.0,Military,Navy
2022-06-15,50.0,Military,Navy
2022-06-16,47.0,Military,Navy
2022-06-17,45.0,Military,Navy
2022-06-18,48.0,Military,Navy
2022-06-19,44.0,Military,Navy
2022-06-20,47.0,Military,Navy
2022-06-21,50.0,Military,Navy
2022-06-22,49.0,Military,Navy
2022-06-23,49.0,Military,Navy
2022-06-24,50.0,Military,Navy
2022-06-25,53.0,Military,Navy
2022-06-26,51.0,Military,Navy
2022-06-27,47.0,Military,Navy
2022-06-28,47.0,Military,Navy
2022-06-29,48.0,Military,Navy
2022-06-30,49.0,Military,Navy
2022-07-01,52.0,Military,Navy
2022-07-02,57.0,Military,Navy
2022-07-03,54.0,Military,Navy
2022-07-04,47.0,Military,Navy
2022-07-05,48.0,Military,Navy
2022-07-06,50.0,Military,Navy
2022-07-07,48.0,Military,Navy
2022-07-08,47.0,Military,Navy
2022-07-09,50.0,Military,Navy
2022-07-10,50.0,Military,Navy
2022-07-11,49.0,Military,Navy
2022-07-12,48.0,Military,Navy
2022-07-13,49.0,Military,Navy
2022-07-14,48.0,Military,Navy
2022-07-15,52.0,Military,Navy
2022-07-16,52.0,Military,Navy
2022-07-17,56.0,Military,Navy
2022-07-18,51.0,Military,Navy
2022-07-19,51.0,Military,Navy
2022-07-20,52.0,Military,Navy
2022-07-21,58.0,Military,Navy
2022-07-22,59.0,Military,Navy
2022-07-23,54.0,Military,Navy
2022-07-24,53.0,Military,Navy
2022-07-25,54.0,Military,Navy
2022-07-26,51.0,Military,Navy
2022-07-27,53.0,Military,Navy
2022-07-28,53.0,Military,Navy
2022-07-29,58.0,Military,Navy
2022-07-30,57.0,Military,Navy
2022-07-31,52.0,Military,Navy
2022-08-01,52.0,Military,Navy
2022-08-02,48.0,Military,Navy
2022-08-03,46.0,Military,Navy
2022-08-04,49.0,Military,Navy
2022-08-05,50.0,Military,Navy
2022-08-06,52.0,Military,Navy
2022-08-07,52.0,Military,Navy
2022-08-08,48.0,Military,Navy
2022-08-09,50.0,Military,Navy
2022-08-10,46.0,Military,Navy
2022-08-11,44.0,Military,Navy
2022-08-12,46.0,Military,Navy
2022-08-13,47.0,Military,Navy
2022-08-14,48.0,Military,Navy
2022-08-15,49.0,Military,Navy
2022-08-16,46.0,Military,Navy
2022-08-17,46.0,Military,Navy
2022-08-18,46.0,Military,Navy
2022-08-19,47.0,Military,Navy
2022-08-20,48.0,Military,Navy
2022-08-21,49.0,Military,Navy
2022-08-22,49.0,Military,Navy
2022-08-23,47.0,Military,Navy
2022-08-24,45.0,Military,Navy
2022-08-25,45.0,Military,Navy
2022-08-26,48.0,Military,Navy
2022-08-27,48.0,Military,Navy
2022-08-28,46.0,Military,Navy
2022-08-29,44.0,Military,Navy
2022-08-30,49.49744463373084,Military,Navy
2022-08-31,45.689948892674614,Military,Navy
2022-09-01,48.228279386712096,Military,Navy
2022-09-02,58.38160136286201,Military,Navy
2022-09-03,58.38160136286201,Military,Navy
2022-09-04,50.76660988074957,Military,Navy
2022-09-05,46.959114139693355,Military,Navy
2022-09-06,44.420783645655874,Military,Navy
2022-09-07,45.689948892674614,Military,Navy
2022-09-08,41.8824531516184,Military,Navy
2022-09-09,43.15161839863714,Military,Navy
2022-09-10,49.49744463373084,Military,Navy
2022-09-11,46.959114139693355,Military,Navy
2022-09-12,44.420783645655874,Military,Navy
2022-09-13,44.420783645655874,Military,Navy
2022-09-14,45.689948892674614,Military,Navy
2022-09-15,45.689948892674614,Military,Navy
2022-09-16,49.49744463373084,Military,Navy
2022-09-17,48.228279386712096,Military,Navy
2022-09-18,53.30494037478705,Military,Navy
2022-09-19,54.57410562180579,Military,Navy
2022-09-20,45.689948892674614,Military,Navy
2022-09-21,45.689948892674614,Military,Navy
2022-09-22,45.689948892674614,Military,Navy
2022-09-23,48.228279386712096,Military,Navy
2022-09-24,54.57410562180579,Military,Navy
2022-09-25,54.57410562180579,Military,Navy
2022-09-26,48.228279386712096,Military,Navy
2022-09-27,48.228279386712096,Military,Navy
2022-09-28,48.228279386712096,Military,Navy
2022-09-29,48.228279386712096,Military,Navy
2022-09-30,50.76660988074957,Military,Navy
2022-10-01,55.84327086882453,Military,Navy
2022-10-02,50.76660988074957,Military,Navy
2022-10-03,48.228279386712096,Military,Navy
2022-10-04,46.959114139693355,Military,Navy
2022-10-05,45.689948892674614,Military,Navy
2022-10-06,49.49744463373084,Military,Navy
2022-10-07,46.959114139693355,Military,Navy
2022-10-08,52.03577512776831,Military,Navy
2022-10-09,48.228279386712096,Military,Navy
2022-10-10,44.420783645655874,Military,Navy
2022-10-11,43.15161839863714,Military,Navy
2022-10-12,45.689948892674614,Military,Navy
2022-10-13,46.959114139693355,Military,Navy
2022-10-14,48.228279386712096,Military,Navy
2022-10-15,50.76660988074957,Military,Navy
2022-10-16,54.57410562180579,Military,Navy
2022-10-17,50.76660988074957,Military,Navy
2022-10-18,53.30494037478705,Military,Navy
2022-10-19,52.03577512776831,Military,Navy
2022-10-20,46.959114139693355,Military,Navy
2022-10-21,46.959114139693355,Military,Navy
2022-10-22,49.49744463373084,Military,Navy
2022-10-23,45.689948892674614,Military,Navy
2022-10-24,44.420783645655874,Military,Navy
2022-10-25,45.689948892674614,Military,Navy
2022-10-26,45.689948892674614,Military,Navy
2022-10-27,44.420783645655874,Military,Navy
2022-10-28,46.959114139693355,Military,Navy
2022-10-29,50.76660988074957,Military,Navy
2022-10-30,49.49744463373084,Military,Navy
2022-10-31,43.15161839863714,Military,Navy
2022-11-01,43.15161839863714,Military,Navy
2022-11-02,45.689948892674614,Military,Navy
2022-11-03,48.228279386712096,Military,Navy
2022-11-04,48.228279386712096,Military,Navy
2022-11-05,53.30494037478705,Military,Navy
2022-11-06,54.57410562180579,Military,Navy
2022-11-07,48.228279386712096,Military,Navy
2022-11-08,48.228279386712096,Military,Navy
2022-11-09,43.15161839863714,Military,Navy
2022-11-10,49.49744463373084,Military,Navy
2022-11-11,54.57410562180579,Military,Navy
2022-11-12,62.18909710391823,Military,Navy
2022-11-13,54.57410562180579,Military,Navy
2022-11-14,50.76660988074957,Military,Navy
2022-11-15,49.49744463373084,Military,Navy
2022-11-16,49.49744463373084,Military,Navy
2022-11-17,48.228279386712096,Military,Navy
2022-11-18,49.49744463373084,Military,Navy
2022-11-19,59.65076660988075,Military,Navy
2022-11-20,54.57410562180579,Military,Navy
2022-11-21,48.228279386712096,Military,Navy
2022-11-22,48.228279386712096,Military,Navy
2022-11-23,46.959114139693355,Military,Navy
2022-11-24,44.420783645655874,Military,Navy
2022-11-25,77.4190800681431,Military,Navy
2022-11-26,67.26575809199319,Military,Navy
2022-11-27,55.84327086882453,Military,Navy
2022-11-28,60.91993185689949,Military,Navy
2022-11-29,53.30494037478705,Military,Navy
2022-11-30,48.228279386712096,Military,Navy
2022-12-01,46.959114139693355,Military,Navy
2022-12-02,50.76660988074957,Military,Navy
2022-12-03,57.11243611584327,Military,Navy
2022-12-04,67.26575809199319,Military,Navy
2022-12-05,49.49744463373084,Military,Navy
2022-12-06,46.959114139693355,Military,Navy
2022-12-07,50.76660988074957,Military,Navy
2022-12-08,53.30494037478705,Military,Navy
2022-12-09,52.03577512776831,Military,Navy
2022-12-10,126.91652470187394,Military,Navy
2022-12-11,83.7649063032368,Military,Navy
2022-12-12,55.84327086882453,Military,Navy
2022-12-13,49.49744463373084,Military,Navy
2022-12-14,46.959114139693355,Military,Navy
2022-12-15,46.959114139693355,Military,Navy
2022-12-16,50.76660988074957,Military,Navy
2022-12-17,49.49744463373084,Military,Navy
2022-12-18,45.689948892674614,Military,Navy
2022-12-19,46.959114139693355,Military,Navy
2022-12-20,46.959114139693355,Military,Navy
2022-12-21,49.49744463373084,Military,Navy
2022-12-22,44.420783645655874,Military,Navy
2022-12-23,45.689948892674614,Military,Navy
2022-12-24,44.420783645655874,Military,Navy
2022-12-25,35.5366269165247,Military,Navy
2022-12-26,45.689948892674614,Military,Navy
2022-12-27,49.49744463373084,Military,Navy
2022-12-28,46.959114139693355,Military,Navy
2022-12-29,43.15161839863714,Military,Navy
2022-12-30,45.689948892674614,Military,Navy
2022-12-31,43.15161839863714,Military,Navy
2023-01-01,39.34412265758092,Military,Navy
2023-01-02,43.15161839863714,Military,Navy
2023-01-03,40.61328790459966,Military,Navy
2023-01-04,43.15161839863714,Military,Navy
2023-01-05,41.8824531516184,Military,Navy
2023-01-06,41.8824531516184,Military,Navy
2023-01-07,41.8824531516184,Military,Navy
2023-01-08,43.15161839863714,Military,Navy
2023-01-09,39.34412265758092,Military,Navy
2023-01-10,38.07495741056218,Military,Navy
2023-01-11,39.34412265758092,Military,Navy
2023-01-12,40.61328790459966,Military,Navy
2023-01-13,40.61328790459966,Military,Navy
2023-01-14,41.8824531516184,Military,Navy
2023-01-15,40.61328790459966,Military,Navy
2023-01-16,39.34412265758092,Military,Navy
2023-01-17,40.61328790459966,Military,Navy
2023-01-18,38.07495741056218,Military,Navy
2023-01-19,40.61328790459966,Military,Navy
2023-01-20,43.15161839863714,Military,Navy
2023-01-21,44.420783645655874,Military,Navy
2023-01-22,44.420783645655874,Military,Navy
2023-01-23,40.61328790459966,Military,Navy
2023-01-24,41.8824531516184,Military,Navy
2023-01-25,39.34412265758092,Military,Navy
2023-01-26,40.61328790459966,Military,Navy
2023-01-27,43.15161839863714,Military,Navy
2023-01-28,41.8824531516184,Military,Navy
2023-01-29,41.8824531516184,Military,Navy
2023-01-30,39.34412265758092,Military,Navy
2023-01-31,39.34412265758092,Military,Navy
2023-02-01,36.805792163543444,Military,Navy
2023-02-02,40.61328790459966,Military,Navy
2023-02-03,40.61328790459966,Military,Navy
2023-02-04,45.689948892674614,Military,Navy
2023-02-05,40.61328790459966,Military,Navy
2023-02-06,43.15161839863714,Military,Navy
2023-02-07,40.61328790459966,Military,Navy
2023-02-08,40.61328790459966,Military,Navy
2023-02-09,39.34412265758092,Military,Navy
2023-02-10,41.8824531516184,Military,Navy
2023-02-11,43.15161839863714,Military,Navy
2023-02-12,39.34412265758092,Military,Navy
2023-02-13,38.07495741056218,Military,Navy
2023-02-14,35.5366269165247,Military,Navy
2023-02-15,36.805792163543444,Military,Navy
2023-02-16,39.34412265758092,Military,Navy
2023-02-17,38.07495741056218,Military,Navy
2023-02-18,44.420783645655874,Military,Navy
2023-02-19,45.689948892674614,Military,Navy
2023-02-20,40.61328790459966,Military,Navy
2023-02-21,41.8824531516184,Military,Navy
2023-02-22,41.8824531516184,Military,Navy
2023-02-23,41.8824531516184,Military,Navy
2023-02-24,41.8824531516184,Military,Navy
2023-02-25,46.959114139693355,Military,Navy
2023-02-26,45.689948892674614,Military,Navy
2023-02-27,43.15161839863714,Military,Navy
2023-02-28,41.8824531516184,Military,Navy
2023-03-01,40.61328790459966,Military,Navy
2023-03-02,41.8824531516184,Military,Navy
2023-03-03,40.61328790459966,Military,Navy
2023-03-04,41.8824531516184,Military,Navy
2023-03-05,45.689948892674614,Military,Navy
2023-03-06,39.34412265758092,Military,Navy
2023-03-07,39.34412265758092,Military,Navy
2023-03-08,41.8824531516184,Military,Navy
2023-03-09,41.8824531516184,Military,Navy
2023-03-10,40.61328790459966,Military,Navy
2023-03-11,43.15161839863714,Military,Navy
2023-03-12,44.420783645655874,Military,Navy
2023-03-13,43.15161839863714,Military,Navy
2023-03-14,40.61328790459966,Military,Navy
2023-03-15,40.61328790459966,Military,Navy
2023-03-16,40.61328790459966,Military,Navy
2023-03-17,41.8824531516184,Military,Navy
2023-03-18,41.8824531516184,Military,Navy
2023-03-19,41.8824531516184,Military,Navy
2023-03-20,43.15161839863714,Military,Navy
2023-03-21,40.61328790459966,Military,Navy
2023-03-22,40.61328790459966,Military,Navy
2023-03-23,41.8824531516184,Military,Navy
2023-03-24,43.15161839863714,Military,Navy
2023-03-25,46.959114139693355,Military,Navy
2023-03-26,46.959114139693355,Military,Navy
2023-03-27,45.689948892674614,Military,Navy
2023-03-28,43.345871733825426,Military,Navy
2023-03-29,45.377709471348496,Military,Navy
2023-03-30,45.377709471348496,Military,Navy
2023-03-31,43.345871733825426,Military,Navy
2023-04-01,44.02315097966645,Military,Navy
2023-04-02,47.40954720887156,Military,Navy
2023-04-03,44.02315097966645,Military,Navy
2023-04-04,41.991313242143384,Military,Navy
2023-04-05,44.02315097966645,Military,Navy
2023-04-06,43.345871733825426,Military,Navy
2023-04-07,46.73226796303054,Military,Navy
2023-04-08,45.377709471348496,Military,Navy
2023-04-09,44.02315097966645,Military,Navy
2023-04-10,48.76410570055361,Military,Navy
2023-04-11,45.377709471348496,Military,Navy
2023-04-12,46.05498871718952,Military,Navy
2023-04-13,44.02315097966645,Military,Navy
2023-04-14,46.73226796303054,Military,Navy
2023-04-15,48.76410570055361,Military,Navy
2023-04-16,48.76410570055361,Military,Navy
2023-04-17,43.345871733825426,Military,Navy
2023-04-18,41.314033996302356,Military,Navy
2023-04-19,41.991313242143384,Military,Navy
2023-04-20,42.668592487984405,Military,Navy
2023-04-21,44.02315097966645,Military,Navy
2023-04-22,46.73226796303054,Military,Navy
2023-04-23,46.05498871718952,Military,Navy
2023-04-24,42.668592487984405,Military,Navy
2023-04-25,41.991313242143384,Military,Navy
2023-04-26,41.991313242143384,Military,Navy
2023-04-27,42.668592487984405,Military,Navy
2023-04-28,42.668592487984405,Military,Navy
2023-04-29,44.70043022550747,Military,Navy
2023-04-30,44.70043022550747,Military,Navy
2023-05-01,45.377709471348496,Military,Navy
2023-05-02,41.314033996302356,Military,Navy
2023-05-03,43.345871733825426,Military,Navy
2023-05-04,47.40954720887156,Military,Navy
2023-05-05,44.70043022550747,Military,Navy
2023-05-06,46.05498871718952,Military,Navy
2023-05-07,41.314033996302356,Military,Navy
2023-05-08,43.345871733825426,Military,Navy
2023-05-09,40.636754750461336,Military,Navy
2023-05-10,44.02315097966645,Military,Navy
2023-05-11,41.314033996302356,Military,Navy
2023-05-12,42.668592487984405,Military,Navy
2023-05-13,45.377709471348496,Military,Navy
2023-05-14,39.959475504620315,Military,Navy
2023-05-15,44.70043022550747,Military,Navy
2023-05-16,44.70043022550747,Military,Navy
2023-05-17,44.70043022550747,Military,Navy
2023-05-18,45.377709471348496,Military,Navy
2023-05-19,44.02315097966645,Military,Navy
2023-05-20,44.70043022550747,Military,Navy
2023-05-21,45.377709471348496,Military,Navy
2023-05-22,45.377709471348496,Military,Navy
2023-05-23,43.345871733825426,Military,Navy
2023-05-24,41.991313242143384,Military,Navy
2023-05-25,44.70043022550747,Military,Navy
2023-05-26,48.76410570055361,Military,Navy
2023-05-27,53.50506042144076,Military,Navy
2023-05-28,48.76410570055361,Military,Navy
2023-05-29,46.73226796303054,Military,Navy
2023-05-30,47.40954720887156,Military,Navy
2023-05-31,46.73226796303054,Military,Navy
2023-06-01,48.08682645471258,Military,Navy
2023-06-02,48.76410570055361,Military,Navy
2023-06-03,47.40954720887156,Military,Navy
2023-06-04,47.40954720887156,Military,Navy
2023-06-05,44.70043022550747,Military,Navy
2023-06-06,44.02315097966645,Military,Navy
2023-06-07,44.02315097966645,Military,Navy
2023-06-08,45.377709471348496,Military,Navy
2023-06-09,43.345871733825426,Military,Navy
2023-06-10,45.377709471348496,Military,Navy
2023-06-11,44.02315097966645,Military,Navy
2023-06-12,44.70043022550747,Military,Navy
2023-06-13,42.668592487984405,Military,Navy
2023-06-14,43.345871733825426,Military,Navy
2023-06-15,46.05498871718952,Military,Navy
2023-06-16,44.70043022550747,Military,Navy
2023-06-17,44.02315097966645,Military,Navy
2023-06-18,41.314033996302356,Military,Navy
2023-06-19,39.959475504620315,Military,Navy
2023-06-20,44.02315097966645,Military,Navy
2023-06-21,44.70043022550747,Military,Navy
2023-06-22,47.40954720887156,Military,Navy
2023-06-23,51.47322268391769,Military,Navy
2023-06-24,49.44138494639463,Military,Navy
2023-06-25,47.40954720887156,Military,Navy
2023-06-26,44.02315097966645,Military,Navy
2023-06-27,46.05498871718952,Military,Navy
2023-06-28,44.02315097966645,Military,Navy
2023-06-29,44.70043022550747,Military,Navy
2023-06-30,44.70043022550747,Military,Navy
2023-07-01,46.73226796303054,Military,Navy
2023-07-02,46.73226796303054,Military,Navy
2023-07-03,46.73226796303054,Military,Navy
2023-07-04,41.991313242143384,Military,Navy
2023-07-05,43.345871733825426,Military,Navy
2023-07-06,46.05498871718952,Military,Navy
2023-07-07,46.73226796303054,Military,Navy
2023-07-08,48.76410570055361,Military,Navy
2023-07-09,50.11866419223565,Military,Navy
2023-07-10,48.08682645471258,Military,Navy
2023-07-11,44.02315097966645,Military,Navy
2023-07-12,43.345871733825426,Military,Navy
2023-07-13,41.314033996302356,Military,Navy
2023-07-14,41.991313242143384,Military,Navy
2023-07-15,46.05498871718952,Military,Navy
2023-07-16,42.668592487984405,Military,Navy
2023-07-17,42.668592487984405,Military,Navy
2023-07-18,42.668592487984405,Military,Navy
2023-07-19,41.314033996302356,Military,Navy
2023-07-20,44.70043022550747,Military,Navy
2023-07-21,44.70043022550747,Military,Navy
2023-07-22,45.377709471348496,Military,Navy
2023-07-23,44.02315097966645,Military,Navy
2023-07-24,43.345871733825426,Military,Navy
2023-07-25,41.314033996302356,Military,Navy
2023-07-26,44.02315097966645,Military,Navy
2023-07-27,41.314033996302356,Military,Navy
2023-07-28,44.70043022550747,Military,Navy
2023-07-29,47.40954720887156,Military,Navy
2023-07-30,44.70043022550747,Military,Navy
2023-07-31,42.668592487984405,Military,Navy
2023-08-01,43.345871733825426,Military,Navy
2023-08-02,45.377709471348496,Military,Navy
2023-08-03,42.668592487984405,Military,Navy
2023-08-04,44.70043022550747,Military,Navy
2023-08-05,47.40954720887156,Military,Navy
2023-08-06,46.05498871718952,Military,Navy
2023-08-07,45.377709471348496,Military,Navy
2023-08-08,44.02315097966645,Military,Navy
2023-08-09,41.991313242143384,Military,Navy
2023-08-10,46.73226796303054,Military,Navy
2023-08-11,45.377709471348496,Military,Navy
2023-08-12,45.377709471348496,Military,Navy
2023-08-13,46.05498871718952,Military,Navy
2023-08-14,44.02315097966645,Military,Navy
2023-08-15,44.02315097966645,Military,Navy
2023-08-16,41.991313242143384,Military,Navy
2023-08-17,45.377709471348496,Military,Navy
2023-08-18,48.08682645471258,Military,Navy
2023-08-19,46.05498871718952,Military,Navy
2023-08-20,45.377709471348496,Military,Navy
2023-08-21,44.02315097966645,Military,Navy
2023-08-22,44.70043022550747,Military,Navy
2023-08-23,42.668592487984405,Military,Navy
2023-08-24,44.02315097966645,Military,Navy
2023-08-25,46.05498871718952,Military,Navy
2023-08-26,67.72792458410223,Military,Navy
2023-08-27,50.11866419223565,Military,Navy
2023-08-28,46.05498871718952,Military,Navy
2023-08-29,44.02315097966645,Military,Navy
2023-08-30,43.345871733825426,Military,Navy
2023-08-31,42.668592487984405,Military,Navy
2023-09-01,46.73226796303054,Military,Navy
2023-09-02,43.345871733825426,Military,Navy
2023-09-03,44.02315097966645,Military,Navy
2023-09-04,42.668592487984405,Military,Navy
2023-09-05,44.02315097966645,Military,Navy
2023-09-06,41.991313242143384,Military,Navy
2023-09-07,43.345871733825426,Military,Navy
2023-09-08,43.345871733825426,Military,Navy
2023-09-09,46.05498871718952,Military,Navy
2023-09-10,44.02315097966645,Military,Navy
2023-09-11,41.991313242143384,Military,Navy
2023-09-12,41.314033996302356,Military,Navy
2023-09-13,41.991313242143384,Military,Navy
2023-09-14,44.02315097966645,Military,Navy
2023-09-15,46.73226796303054,Military,Navy
2023-09-16,44.02315097966645,Military,Navy
2023-09-17,44.02315097966645,Military,Navy
2023-09-18,43.345871733825426,Military,Navy
2023-09-19,42.668592487984405,Military,Navy
2023-09-20,41.991313242143384,Military,Navy
2023-09-21,40.636754750461336,Military,Navy
2023-09-22,41.314033996302356,Military,Navy
2023-09-23,43.345871733825426,Military,Navy
2023-09-24,43.345871733825426,Military,Navy
2023-09-25,41.991313242143384,Military,Navy
2023-09-26,44.02315097966645,Military,Navy
2023-09-27,43.345871733825426,Military,Navy
2023-09-28,42.668592487984405,Military,Navy
2023-09-29,42.668592487984405,Military,Navy
2023-09-30,47.40954720887156,Military,Navy
2023-10-01,44.02315097966645,Military,Navy
2023-10-02,41.991313242143384,Military,Navy
2023-10-03,42.668592487984405,Military,Navy
2023-10-04,41.314033996302356,Military,Navy
2023-10-05,42.668592487984405,Military,Navy
2023-10-06,39.959475504620315,Military,Navy
2023-10-07,46.73226796303054,Military,Navy
2023-10-08,45.377709471348496,Military,Navy
2023-10-09,43.345871733825426,Military,Navy
2023-10-10,44.02315097966645,Military,Navy
2023-10-11,45.377709471348496,Military,Navy
2023-10-12,46.05498871718952,Military,Navy
2023-10-13,49.44138494639463,Military,Navy
2023-10-14,50.11866419223565,Military,Navy
2023-10-15,52.15050192975872,Military,Navy
2023-10-16,45.377709471348496,Military,Navy
2023-10-17,44.02315097966645,Military,Navy
2023-10-18,45.377709471348496,Military,Navy
2023-10-19,45.377709471348496,Military,Navy
2023-10-20,47.40954720887156,Military,Navy
2023-10-21,52.82778117559974,Military,Navy
2023-10-22,53.50506042144076,Military,Navy
2023-10-23,48.76410570055361,Military,Navy
2023-10-24,49.482225905942826,Military,Navy
2023-10-25,45.24089225686201,Military,Navy
2023-10-26,46.65467013988895,Military,Navy
2023-10-27,48.06844802291589,Military,Navy
2023-10-28,45.24089225686201,Military,Navy
2023-10-29,40.999558607781196,Military,Navy
2023-10-30,43.82711437383507,Military,Navy
2023-10-31,46.65467013988895,Military,Navy
2023-11-01,46.65467013988895,Military,Navy
2023-11-02,49.482225905942826,Military,Navy
2023-11-03,49.482225905942826,Military,Navy
2023-11-04,52.3097816719967,Military,Navy
2023-11-05,50.896003788969765,Military,Navy
2023-11-06,45.24089225686201,Military,Navy
2023-11-07,45.24089225686201,Military,Navy
2023-11-08,46.65467013988895,Military,Navy
2023-11-09,46.65467013988895,Military,Navy
2023-11-10,48.06844802291589,Military,Navy
2023-11-11,53.72355955502364,Military,Navy
2023-11-12,53.72355955502364,Military,Navy
2023-11-13,48.06844802291589,Military,Navy
2023-11-14,49.482225905942826,Military,Navy
2023-11-15,46.65467013988895,Military,Navy
2023-11-16,46.65467013988895,Military,Navy
2023-11-17,48.06844802291589,Military,Navy
2023-11-18,53.72355955502364,Military,Navy
2023-11-19,50.896003788969765,Military,Navy
2023-11-20,52.3097816719967,Military,Navy
2023-11-21,52.3097816719967,Military,Navy
2023-11-22,52.3097816719967,Military,Navy
2023-11-23,49.482225905942826,Military,Navy
2023-11-24,79.17156144950852,Military,Navy
2023-11-25,67.86133838529301,Military,Navy
2023-11-26,59.37867108713139,Military,Navy
2023-11-27,59.37867108713139,Military,Navy
2023-11-28,55.13733743805058,Military,Navy
2023-11-29,46.65467013988895,Military,Navy
2023-11-30,49.482225905942826,Military,Navy
2023-12-01,50.896003788969765,Military,Navy
2023-12-02,59.37867108713139,Military,Navy
2023-12-03,53.72355955502364,Military,Navy
2023-12-04,59.37867108713139,Military,Navy
2023-12-05,50.896003788969765,Military,Navy
2023-12-06,50.896003788969765,Military,Navy
2023-12-07,53.72355955502364,Military,Navy
